Bloc : 0,0 | Moyenne : 75.386719
Bloc : 1,35 | Moyenne : 92.675781
Bloc : 1,36 | Moyenne : 93.238281
Bloc : 1,37 | Moyenne : 88.609375
Bloc : 1,38 | Moyenne : 87.425781
Bloc : 1,39 | Moyenne : 88.460938
Bloc : 1,40 | Moyenne : 89.113281
Bloc : 1,41 | Moyenne : 85.937500
Bloc : 1,42 | Moyenne : 76.457031
Bloc : 1,43 | Moyenne : 69.968750
Bloc : 1,44 | Moyenne : 69.953125
Bloc : 1,45 | Moyenne : 73.648438
Bloc : 1,46 | Moyenne : 67.921875
Bloc : 1,47 | Moyenne : 66.296875
Bloc : 1,48 | Moyenne : 53.429688
Bloc : 1,49 | Moyenne : 52.175781
Bloc : 1,50 | Moyenne : 60.925781
Bloc : 1,51 | Moyenne : 68.601562
Bloc : 1,52 | Moyenne : 75.574219
Bloc : 1,53 | Moyenne : 74.019531
Bloc : 1,54 | Moyenne : 74.199219
Bloc : 1,55 | Moyenne : 72.496094
Bloc : 1,56 | Moyenne : 78.828125
Bloc : 1,57 | Moyenne : 87.929688
Bloc : 1,58 | Moyenne : 72.835938
Bloc : 1,59 | Moyenne : 68.921875
Bloc : 1,60 | Moyenne : 63.777344
Bloc : 1,61 | Moyenne : 60.742188
Bloc : 1,62 | Moyenne : 53.378906
Bloc : 1,63 | Moyenne : 51.605469
Bloc : 2,0 | Moyenne : 81.417969
Bloc : 2,1 | Moyenne : 84.117188
Bloc : 2,2 | Moyenne : 79.183594
Bloc : 2,3 | Moyenne : 72.496094
Bloc : 2,4 | Moyenne : 71.238281
Bloc : 2,5 | Moyenne : 84.699219
Bloc : 2,6 | Moyenne : 59.808594
Bloc : 2,7 | Moyenne : 39.812500
Bloc : 2,8 | Moyenne : 47.648438
Bloc : 2,9 | Moyenne : 63.914062
Bloc : 2,10 | Moyenne : 70.964844
Bloc : 2,11 | Moyenne : 64.531250
Bloc : 2,12 | Moyenne : 44.839844
Bloc : 2,13 | Moyenne : 46.851562
Bloc : 2,14 | Moyenne : 46.937500
Bloc : 2,15 | Moyenne : 37.566406
Bloc : 2,16 | Moyenne : 40.988281
Bloc : 2,17 | Moyenne : 48.781250
Bloc : 2,18 | Moyenne : 66.550781
Bloc : 2,19 | Moyenne : 49.183594
Bloc : 2,20 | Moyenne : 47.054688
Bloc : 2,21 | Moyenne : 54.582031
Bloc : 2,22 | Moyenne : 50.289062
Bloc : 2,23 | Moyenne : 39.718750
Bloc : 2,24 | Moyenne : 52.960938
Bloc : 2,25 | Moyenne : 61.757812
Bloc : 2,26 | Moyenne : 77.468750
Bloc : 2,27 | Moyenne : 68.960938
Bloc : 2,28 | Moyenne : 57.718750
Bloc : 2,29 | Moyenne : 56.058594
Bloc : 2,30 | Moyenne : 53.753906
Bloc : 2,31 | Moyenne : 55.941406
Bloc : 2,32 | Moyenne : 64.457031
Bloc : 2,33 | Moyenne : 76.148438
Bloc : 2,34 | Moyenne : 90.183594
Bloc : 2,35 | Moyenne : 97.011719
Bloc : 2,36 | Moyenne : 94.589844
Bloc : 2,37 | Moyenne : 90.988281
Bloc : 2,38 | Moyenne : 87.253906
Bloc : 2,39 | Moyenne : 83.046875
Bloc : 2,40 | Moyenne : 91.500000
Bloc : 2,41 | Moyenne : 84.460938
Bloc : 2,42 | Moyenne : 78.511719
Bloc : 2,43 | Moyenne : 71.894531
Bloc : 2,44 | Moyenne : 78.863281
Bloc : 2,45 | Moyenne : 72.675781
Bloc : 2,46 | Moyenne : 69.136719
Bloc : 2,47 | Moyenne : 65.613281
Bloc : 2,48 | Moyenne : 55.367188
Bloc : 2,49 | Moyenne : 55.128906
Bloc : 2,50 | Moyenne : 69.562500
Bloc : 2,51 | Moyenne : 79.890625
Bloc : 2,52 | Moyenne : 75.960938
Bloc : 2,53 | Moyenne : 77.570312
Bloc : 2,54 | Moyenne : 72.175781
Bloc : 2,55 | Moyenne : 76.730469
Bloc : 2,56 | Moyenne : 74.937500
Bloc : 2,57 | Moyenne : 90.531250
Bloc : 2,58 | Moyenne : 79.191406
Bloc : 2,59 | Moyenne : 71.144531
Bloc : 2,60 | Moyenne : 59.375000
Bloc : 2,61 | Moyenne : 63.406250
Bloc : 2,62 | Moyenne : 58.210938
Bloc : 2,63 | Moyenne : 55.292969
Bloc : 3,0 | Moyenne : 75.441406
Bloc : 3,1 | Moyenne : 82.437500
Bloc : 3,2 | Moyenne : 88.761719
Bloc : 3,3 | Moyenne : 79.156250
Bloc : 3,4 | Moyenne : 76.296875
Bloc : 3,5 | Moyenne : 82.937500
Bloc : 3,6 | Moyenne : 58.457031
Bloc : 3,7 | Moyenne : 52.144531
Bloc : 3,8 | Moyenne : 51.019531
Bloc : 3,9 | Moyenne : 66.691406
Bloc : 3,10 | Moyenne : 75.949219
Bloc : 3,11 | Moyenne : 72.910156
Bloc : 3,12 | Moyenne : 62.707031
Bloc : 3,13 | Moyenne : 52.480469
Bloc : 3,14 | Moyenne : 50.847656
Bloc : 3,15 | Moyenne : 44.746094
Bloc : 3,16 | Moyenne : 64.261719
Bloc : 3,17 | Moyenne : 66.148438
Bloc : 3,18 | Moyenne : 71.402344
Bloc : 3,19 | Moyenne : 62.632812
Bloc : 3,20 | Moyenne : 74.187500
Bloc : 3,21 | Moyenne : 69.007812
Bloc : 3,22 | Moyenne : 55.375000
Bloc : 3,23 | Moyenne : 45.160156
Bloc : 3,24 | Moyenne : 43.808594
Bloc : 3,25 | Moyenne : 66.078125
Bloc : 3,26 | Moyenne : 68.613281
Bloc : 3,27 | Moyenne : 72.843750
Bloc : 3,28 | Moyenne : 65.703125
Bloc : 3,29 | Moyenne : 60.464844
Bloc : 3,30 | Moyenne : 60.230469
Bloc : 3,31 | Moyenne : 56.636719
Bloc : 3,32 | Moyenne : 60.167969
Bloc : 3,33 | Moyenne : 77.906250
Bloc : 3,34 | Moyenne : 99.878906
Bloc : 3,35 | Moyenne : 90.394531
Bloc : 3,36 | Moyenne : 85.566406
Bloc : 3,37 | Moyenne : 93.078125
Bloc : 3,38 | Moyenne : 88.074219
Bloc : 3,39 | Moyenne : 87.289062
Bloc : 3,40 | Moyenne : 89.453125
Bloc : 3,41 | Moyenne : 85.667969
Bloc : 3,42 | Moyenne : 79.859375
Bloc : 3,43 | Moyenne : 75.179688
Bloc : 3,44 | Moyenne : 75.683594
Bloc : 3,45 | Moyenne : 80.375000
Bloc : 3,46 | Moyenne : 75.117188
Bloc : 3,47 | Moyenne : 70.394531
Bloc : 3,48 | Moyenne : 61.660156
Bloc : 3,49 | Moyenne : 61.589844
Bloc : 3,50 | Moyenne : 74.734375
Bloc : 3,51 | Moyenne : 85.011719
Bloc : 3,52 | Moyenne : 80.117188
Bloc : 3,53 | Moyenne : 77.824219
Bloc : 3,54 | Moyenne : 74.945312
Bloc : 3,55 | Moyenne : 78.546875
Bloc : 3,56 | Moyenne : 82.000000
Bloc : 3,57 | Moyenne : 80.699219
Bloc : 3,58 | Moyenne : 82.886719
Bloc : 3,59 | Moyenne : 74.187500
Bloc : 3,60 | Moyenne : 61.593750
Bloc : 3,61 | Moyenne : 59.484375
Bloc : 3,62 | Moyenne : 52.289062
Bloc : 3,63 | Moyenne : 57.140625
Bloc : 4,0 | Moyenne : 78.453125
Bloc : 4,1 | Moyenne : 87.328125
Bloc : 4,2 | Moyenne : 94.921875
Bloc : 4,3 | Moyenne : 83.613281
Bloc : 4,4 | Moyenne : 73.582031
Bloc : 4,5 | Moyenne : 78.746094
Bloc : 4,6 | Moyenne : 76.453125
Bloc : 4,7 | Moyenne : 57.980469
Bloc : 4,8 | Moyenne : 66.218750
Bloc : 4,9 | Moyenne : 78.667969
Bloc : 4,10 | Moyenne : 82.136719
Bloc : 4,11 | Moyenne : 81.492188
Bloc : 4,12 | Moyenne : 92.648438
Bloc : 4,13 | Moyenne : 49.558594
Bloc : 4,14 | Moyenne : 28.214844
Bloc : 4,15 | Moyenne : 71.941406
Bloc : 4,16 | Moyenne : 86.964844
Bloc : 4,17 | Moyenne : 83.324219
Bloc : 4,18 | Moyenne : 77.175781
Bloc : 4,19 | Moyenne : 64.472656
Bloc : 4,20 | Moyenne : 71.011719
Bloc : 4,21 | Moyenne : 79.558594
Bloc : 4,22 | Moyenne : 78.808594
Bloc : 4,23 | Moyenne : 54.675781
Bloc : 4,24 | Moyenne : 48.753906
Bloc : 4,25 | Moyenne : 60.539062
Bloc : 4,26 | Moyenne : 59.617188
Bloc : 4,27 | Moyenne : 74.082031
Bloc : 4,28 | Moyenne : 66.445312
Bloc : 4,29 | Moyenne : 69.332031
Bloc : 4,30 | Moyenne : 65.332031
Bloc : 4,31 | Moyenne : 59.484375
Bloc : 4,32 | Moyenne : 73.679688
Bloc : 4,33 | Moyenne : 85.382812
Bloc : 4,34 | Moyenne : 94.617188
Bloc : 4,35 | Moyenne : 92.750000
Bloc : 4,36 | Moyenne : 86.312500
Bloc : 4,37 | Moyenne : 93.355469
Bloc : 4,38 | Moyenne : 85.605469
Bloc : 4,39 | Moyenne : 89.660156
Bloc : 4,40 | Moyenne : 90.394531
Bloc : 4,41 | Moyenne : 83.835938
Bloc : 4,42 | Moyenne : 76.480469
Bloc : 4,43 | Moyenne : 76.902344
Bloc : 4,44 | Moyenne : 74.273438
Bloc : 4,45 | Moyenne : 82.613281
Bloc : 4,46 | Moyenne : 81.242188
Bloc : 4,47 | Moyenne : 77.148438
Bloc : 4,48 | Moyenne : 67.582031
Bloc : 4,49 | Moyenne : 75.195312
Bloc : 4,50 | Moyenne : 83.281250
Bloc : 4,51 | Moyenne : 87.136719
Bloc : 4,52 | Moyenne : 78.539062
Bloc : 4,53 | Moyenne : 76.929688
Bloc : 4,54 | Moyenne : 68.792969
Bloc : 4,55 | Moyenne : 83.558594
Bloc : 4,56 | Moyenne : 82.093750
Bloc : 4,57 | Moyenne : 77.234375
Bloc : 4,58 | Moyenne : 81.039062
Bloc : 4,59 | Moyenne : 79.332031
Bloc : 4,60 | Moyenne : 62.890625
Bloc : 4,61 | Moyenne : 57.753906
Bloc : 4,62 | Moyenne : 54.132812
Bloc : 4,63 | Moyenne : 60.078125
Bloc : 5,0 | Moyenne : 84.574219
Bloc : 5,1 | Moyenne : 84.417969
Bloc : 5,2 | Moyenne : 90.757812
Bloc : 5,3 | Moyenne : 83.621094
Bloc : 5,4 | Moyenne : 73.824219
Bloc : 5,5 | Moyenne : 72.382812
Bloc : 5,6 | Moyenne : 82.460938
Bloc : 5,7 | Moyenne : 79.296875
Bloc : 5,8 | Moyenne : 77.144531
Bloc : 5,9 | Moyenne : 88.863281
Bloc : 5,10 | Moyenne : 81.394531
Bloc : 5,11 | Moyenne : 77.570312
Bloc : 5,12 | Moyenne : 110.378906
Bloc : 5,13 | Moyenne : 64.910156
Bloc : 5,14 | Moyenne : 27.398438
Bloc : 5,15 | Moyenne : 107.773438
Bloc : 5,16 | Moyenne : 104.042969
Bloc : 5,17 | Moyenne : 96.140625
Bloc : 5,18 | Moyenne : 83.140625
Bloc : 5,19 | Moyenne : 62.160156
Bloc : 5,20 | Moyenne : 65.371094
Bloc : 5,21 | Moyenne : 78.460938
Bloc : 5,22 | Moyenne : 72.742188
Bloc : 5,23 | Moyenne : 56.914062
Bloc : 5,24 | Moyenne : 56.679688
Bloc : 5,25 | Moyenne : 51.531250
Bloc : 5,26 | Moyenne : 63.390625
Bloc : 5,27 | Moyenne : 82.187500
Bloc : 5,28 | Moyenne : 83.707031
Bloc : 5,29 | Moyenne : 79.074219
Bloc : 5,30 | Moyenne : 68.160156
Bloc : 5,31 | Moyenne : 73.406250
Bloc : 5,32 | Moyenne : 86.242188
Bloc : 5,33 | Moyenne : 91.886719
Bloc : 5,34 | Moyenne : 82.972656
Bloc : 5,35 | Moyenne : 92.593750
Bloc : 5,36 | Moyenne : 88.703125
Bloc : 5,37 | Moyenne : 90.601562
Bloc : 5,38 | Moyenne : 86.304688
Bloc : 5,39 | Moyenne : 91.507812
Bloc : 5,40 | Moyenne : 93.296875
Bloc : 5,41 | Moyenne : 86.636719
Bloc : 5,42 | Moyenne : 82.136719
Bloc : 5,43 | Moyenne : 85.355469
Bloc : 5,44 | Moyenne : 82.753906
Bloc : 5,45 | Moyenne : 86.578125
Bloc : 5,46 | Moyenne : 84.101562
Bloc : 5,47 | Moyenne : 79.445312
Bloc : 5,48 | Moyenne : 74.671875
Bloc : 5,49 | Moyenne : 83.394531
Bloc : 5,50 | Moyenne : 81.074219
Bloc : 5,51 | Moyenne : 80.058594
Bloc : 5,52 | Moyenne : 74.195312
Bloc : 5,53 | Moyenne : 73.554688
Bloc : 5,54 | Moyenne : 68.496094
Bloc : 5,55 | Moyenne : 72.285156
Bloc : 5,56 | Moyenne : 84.867188
Bloc : 5,57 | Moyenne : 75.925781
Bloc : 5,58 | Moyenne : 83.089844
Bloc : 5,59 | Moyenne : 81.113281
Bloc : 5,60 | Moyenne : 62.582031
Bloc : 5,61 | Moyenne : 56.996094
Bloc : 5,62 | Moyenne : 53.457031
Bloc : 5,63 | Moyenne : 56.410156
Bloc : 6,0 | Moyenne : 74.058594
Bloc : 6,1 | Moyenne : 82.453125
Bloc : 6,2 | Moyenne : 85.937500
Bloc : 6,3 | Moyenne : 89.253906
Bloc : 6,4 | Moyenne : 81.195312
Bloc : 6,5 | Moyenne : 81.824219
Bloc : 6,6 | Moyenne : 96.882812
Bloc : 6,7 | Moyenne : 82.855469
Bloc : 6,8 | Moyenne : 80.992188
Bloc : 6,9 | Moyenne : 84.972656
Bloc : 6,10 | Moyenne : 108.445312
Bloc : 6,11 | Moyenne : 175.156250
Bloc : 6,12 | Moyenne : 204.093750
Bloc : 6,13 | Moyenne : 106.910156
Bloc : 6,14 | Moyenne : 94.054688
Bloc : 6,15 | Moyenne : 136.804688
Bloc : 6,16 | Moyenne : 95.367188
Bloc : 6,17 | Moyenne : 91.183594
Bloc : 6,18 | Moyenne : 72.871094
Bloc : 6,19 | Moyenne : 72.808594
Bloc : 6,20 | Moyenne : 88.968750
Bloc : 6,21 | Moyenne : 79.710938
Bloc : 6,22 | Moyenne : 60.769531
Bloc : 6,23 | Moyenne : 56.421875
Bloc : 6,24 | Moyenne : 67.792969
Bloc : 6,25 | Moyenne : 62.531250
Bloc : 6,26 | Moyenne : 66.128906
Bloc : 6,27 | Moyenne : 63.898438
Bloc : 6,28 | Moyenne : 85.699219
Bloc : 6,29 | Moyenne : 80.992188
Bloc : 6,30 | Moyenne : 64.515625
Bloc : 6,31 | Moyenne : 70.570312
Bloc : 6,32 | Moyenne : 83.464844
Bloc : 6,33 | Moyenne : 89.972656
Bloc : 6,34 | Moyenne : 82.539062
Bloc : 6,35 | Moyenne : 90.957031
Bloc : 6,36 | Moyenne : 86.781250
Bloc : 6,37 | Moyenne : 83.007812
Bloc : 6,38 | Moyenne : 83.039062
Bloc : 6,39 | Moyenne : 90.160156
Bloc : 6,40 | Moyenne : 95.777344
Bloc : 6,41 | Moyenne : 97.062500
Bloc : 6,42 | Moyenne : 92.750000
Bloc : 6,43 | Moyenne : 90.562500
Bloc : 6,44 | Moyenne : 87.539062
Bloc : 6,45 | Moyenne : 88.562500
Bloc : 6,46 | Moyenne : 79.765625
Bloc : 6,47 | Moyenne : 83.125000
Bloc : 6,48 | Moyenne : 72.679688
Bloc : 6,49 | Moyenne : 75.968750
Bloc : 6,50 | Moyenne : 78.187500
Bloc : 6,51 | Moyenne : 79.378906
Bloc : 6,52 | Moyenne : 78.136719
Bloc : 6,53 | Moyenne : 79.394531
Bloc : 6,54 | Moyenne : 71.601562
Bloc : 6,55 | Moyenne : 74.906250
Bloc : 6,56 | Moyenne : 80.468750
Bloc : 6,57 | Moyenne : 82.160156
Bloc : 6,58 | Moyenne : 81.941406
Bloc : 6,59 | Moyenne : 86.414062
Bloc : 6,60 | Moyenne : 69.421875
Bloc : 6,61 | Moyenne : 59.414062
Bloc : 6,62 | Moyenne : 49.539062
Bloc : 6,63 | Moyenne : 57.753906
Bloc : 7,0 | Moyenne : 79.929688
Bloc : 7,1 | Moyenne : 88.113281
Bloc : 7,2 | Moyenne : 88.250000
Bloc : 7,3 | Moyenne : 90.582031
Bloc : 7,4 | Moyenne : 93.410156
Bloc : 7,5 | Moyenne : 89.257812
Bloc : 7,6 | Moyenne : 89.703125
Bloc : 7,7 | Moyenne : 85.597656
Bloc : 7,8 | Moyenne : 90.925781
Bloc : 7,9 | Moyenne : 115.906250
Bloc : 7,10 | Moyenne : 230.410156
Bloc : 7,11 | Moyenne : 239.527344
Bloc : 7,12 | Moyenne : 236.171875
Bloc : 7,13 | Moyenne : 219.863281
Bloc : 7,14 | Moyenne : 151.195312
Bloc : 7,15 | Moyenne : 229.488281
Bloc : 7,16 | Moyenne : 157.710938
Bloc : 7,17 | Moyenne : 80.468750
Bloc : 7,18 | Moyenne : 113.207031
Bloc : 7,19 | Moyenne : 103.234375
Bloc : 7,20 | Moyenne : 91.234375
Bloc : 7,21 | Moyenne : 61.890625
Bloc : 7,22 | Moyenne : 65.769531
Bloc : 7,23 | Moyenne : 81.472656
Bloc : 7,24 | Moyenne : 79.031250
Bloc : 7,25 | Moyenne : 73.445312
Bloc : 7,26 | Moyenne : 82.343750
Bloc : 7,27 | Moyenne : 86.460938
Bloc : 7,28 | Moyenne : 75.484375
Bloc : 7,29 | Moyenne : 75.902344
Bloc : 7,30 | Moyenne : 69.617188
Bloc : 7,31 | Moyenne : 75.945312
Bloc : 7,32 | Moyenne : 86.496094
Bloc : 7,33 | Moyenne : 87.937500
Bloc : 7,34 | Moyenne : 89.179688
Bloc : 7,35 | Moyenne : 93.464844
Bloc : 7,36 | Moyenne : 84.074219
Bloc : 7,37 | Moyenne : 85.554688
Bloc : 7,38 | Moyenne : 77.746094
Bloc : 7,39 | Moyenne : 86.351562
Bloc : 7,40 | Moyenne : 91.097656
Bloc : 7,41 | Moyenne : 88.250000
Bloc : 7,42 | Moyenne : 92.757812
Bloc : 7,43 | Moyenne : 84.433594
Bloc : 7,44 | Moyenne : 88.699219
Bloc : 7,45 | Moyenne : 88.277344
Bloc : 7,46 | Moyenne : 84.679688
Bloc : 7,47 | Moyenne : 76.210938
Bloc : 7,48 | Moyenne : 70.714844
Bloc : 7,49 | Moyenne : 77.019531
Bloc : 7,50 | Moyenne : 71.164062
Bloc : 7,51 | Moyenne : 72.632812
Bloc : 7,52 | Moyenne : 80.589844
Bloc : 7,53 | Moyenne : 79.089844
Bloc : 7,54 | Moyenne : 77.125000
Bloc : 7,55 | Moyenne : 70.511719
Bloc : 7,56 | Moyenne : 71.906250
Bloc : 7,57 | Moyenne : 77.843750
Bloc : 7,58 | Moyenne : 75.773438
Bloc : 7,59 | Moyenne : 87.359375
Bloc : 7,60 | Moyenne : 76.613281
Bloc : 7,61 | Moyenne : 60.082031
Bloc : 7,62 | Moyenne : 48.375000
Bloc : 7,63 | Moyenne : 55.968750
Bloc : 8,0 | Moyenne : 75.500000
Bloc : 8,1 | Moyenne : 81.695312
Bloc : 8,2 | Moyenne : 89.320312
Bloc : 8,3 | Moyenne : 84.773438
Bloc : 8,4 | Moyenne : 78.664062
Bloc : 8,5 | Moyenne : 84.808594
Bloc : 8,6 | Moyenne : 83.296875
Bloc : 8,7 | Moyenne : 90.566406
Bloc : 8,8 | Moyenne : 163.250000
Bloc : 8,9 | Moyenne : 240.804688
Bloc : 8,10 | Moyenne : 239.398438
Bloc : 8,11 | Moyenne : 236.613281
Bloc : 8,12 | Moyenne : 222.929688
Bloc : 8,13 | Moyenne : 202.097656
Bloc : 8,14 | Moyenne : 212.250000
Bloc : 8,15 | Moyenne : 216.613281
Bloc : 8,16 | Moyenne : 210.722656
Bloc : 8,17 | Moyenne : 162.101562
Bloc : 8,18 | Moyenne : 111.476562
Bloc : 8,19 | Moyenne : 88.531250
Bloc : 8,20 | Moyenne : 73.007812
Bloc : 8,21 | Moyenne : 62.695312
Bloc : 8,22 | Moyenne : 58.187500
Bloc : 8,23 | Moyenne : 84.234375
Bloc : 8,24 | Moyenne : 83.820312
Bloc : 8,25 | Moyenne : 82.523438
Bloc : 8,26 | Moyenne : 75.707031
Bloc : 8,27 | Moyenne : 85.355469
Bloc : 8,28 | Moyenne : 76.414062
Bloc : 8,29 | Moyenne : 90.812500
Bloc : 8,30 | Moyenne : 84.292969
Bloc : 8,31 | Moyenne : 76.660156
Bloc : 8,32 | Moyenne : 79.714844
Bloc : 8,33 | Moyenne : 86.113281
Bloc : 8,34 | Moyenne : 88.660156
Bloc : 8,35 | Moyenne : 93.863281
Bloc : 8,36 | Moyenne : 85.371094
Bloc : 8,37 | Moyenne : 87.890625
Bloc : 8,38 | Moyenne : 76.871094
Bloc : 8,39 | Moyenne : 80.750000
Bloc : 8,40 | Moyenne : 88.148438
Bloc : 8,41 | Moyenne : 86.113281
Bloc : 8,42 | Moyenne : 93.250000
Bloc : 8,43 | Moyenne : 89.492188
Bloc : 8,44 | Moyenne : 84.117188
Bloc : 8,45 | Moyenne : 84.089844
Bloc : 8,46 | Moyenne : 89.804688
Bloc : 8,47 | Moyenne : 82.203125
Bloc : 8,48 | Moyenne : 78.062500
Bloc : 8,49 | Moyenne : 82.328125
Bloc : 8,50 | Moyenne : 75.527344
Bloc : 8,51 | Moyenne : 72.015625
Bloc : 8,52 | Moyenne : 71.578125
Bloc : 8,53 | Moyenne : 81.507812
Bloc : 8,54 | Moyenne : 77.765625
Bloc : 8,55 | Moyenne : 71.468750
Bloc : 8,56 | Moyenne : 79.195312
Bloc : 8,57 | Moyenne : 74.738281
Bloc : 8,58 | Moyenne : 72.917969
Bloc : 8,59 | Moyenne : 85.902344
Bloc : 8,60 | Moyenne : 78.246094
Bloc : 8,61 | Moyenne : 68.746094
Bloc : 8,62 | Moyenne : 54.667969
Bloc : 8,63 | Moyenne : 60.242188
Bloc : 9,0 | Moyenne : 88.976562
Bloc : 9,1 | Moyenne : 92.386719
Bloc : 9,2 | Moyenne : 101.054688
Bloc : 9,3 | Moyenne : 90.175781
Bloc : 9,4 | Moyenne : 76.195312
Bloc : 9,5 | Moyenne : 93.105469
Bloc : 9,6 | Moyenne : 94.820312
Bloc : 9,7 | Moyenne : 97.035156
Bloc : 9,8 | Moyenne : 233.132812
Bloc : 9,9 | Moyenne : 228.339844
Bloc : 9,10 | Moyenne : 207.476562
Bloc : 9,11 | Moyenne : 83.496094
Bloc : 9,12 | Moyenne : 84.378906
Bloc : 9,13 | Moyenne : 176.378906
Bloc : 9,14 | Moyenne : 222.019531
Bloc : 9,15 | Moyenne : 229.277344
Bloc : 9,16 | Moyenne : 192.804688
Bloc : 9,17 | Moyenne : 146.308594
Bloc : 9,18 | Moyenne : 148.300781
Bloc : 9,19 | Moyenne : 99.179688
Bloc : 9,20 | Moyenne : 84.871094
Bloc : 9,21 | Moyenne : 77.835938
Bloc : 9,22 | Moyenne : 76.867188
Bloc : 9,23 | Moyenne : 92.007812
Bloc : 9,24 | Moyenne : 90.453125
Bloc : 9,25 | Moyenne : 88.171875
Bloc : 9,26 | Moyenne : 77.609375
Bloc : 9,27 | Moyenne : 95.195312
Bloc : 9,28 | Moyenne : 94.687500
Bloc : 9,29 | Moyenne : 101.019531
Bloc : 9,30 | Moyenne : 95.136719
