Bloc : 19,0 | Moyenne : 131.120117
Bloc : 19,1 | Moyenne : 141.352539
Bloc : 19,2 | Moyenne : 157.890625
Bloc : 19,3 | Moyenne : 172.646484
Bloc : 19,4 | Moyenne : 169.979492
Bloc : 19,5 | Moyenne : 177.531250
Bloc : 19,6 | Moyenne : 169.491211
Bloc : 19,7 | Moyenne : 97.751953
Bloc : 19,8 | Moyenne : 57.556641
Bloc : 19,9 | Moyenne : 80.071289
Bloc : 19,10 | Moyenne : 132.982422
Bloc : 19,11 | Moyenne : 88.115234
Bloc : 19,12 | Moyenne : 90.560547
Bloc : 19,13 | Moyenne : 120.247070
Bloc : 19,14 | Moyenne : 107.035156
Bloc : 19,15 | Moyenne : 120.523438
Bloc : 19,16 | Moyenne : 157.591797
Bloc : 19,17 | Moyenne : 164.141602
Bloc : 19,18 | Moyenne : 119.913086
Bloc : 19,19 | Moyenne : 26.005859
Bloc : 19,20 | Moyenne : 27.724609
Bloc : 19,21 | Moyenne : 61.621094
Bloc : 19,22 | Moyenne : 25.830078
Bloc : 19,23 | Moyenne : 35.038086
Bloc : 19,24 | Moyenne : 41.825195
Bloc : 19,25 | Moyenne : 131.655273
Bloc : 19,26 | Moyenne : 144.240234
Bloc : 19,27 | Moyenne : 133.724609
Bloc : 19,28 | Moyenne : 134.202148
Bloc : 19,29 | Moyenne : 128.454102
Bloc : 19,30 | Moyenne : 125.002930
Bloc : 19,31 | Moyenne : 130.819336
Bloc : 20,0 | Moyenne : 149.512695
Bloc : 20,1 | Moyenne : 146.715820
Bloc : 20,2 | Moyenne : 160.451172
Bloc : 20,3 | Moyenne : 154.452148
Bloc : 20,4 | Moyenne : 152.778320
Bloc : 20,5 | Moyenne : 146.280273
Bloc : 20,6 | Moyenne : 136.925781
Bloc : 20,7 | Moyenne : 58.353516
Bloc : 20,8 | Moyenne : 40.291016
Bloc : 20,9 | Moyenne : 116.858398
Bloc : 20,10 | Moyenne : 58.735352
Bloc : 20,11 | Moyenne : 37.508789
Bloc : 20,12 | Moyenne : 135.753906
Bloc : 20,13 | Moyenne : 159.551758
Bloc : 20,14 | Moyenne : 179.670898
Bloc : 20,15 | Moyenne : 168.261719
Bloc : 20,16 | Moyenne : 153.606445
Bloc : 20,17 | Moyenne : 149.382812
Bloc : 20,18 | Moyenne : 147.286133
Bloc : 20,19 | Moyenne : 92.668945
Bloc : 20,20 | Moyenne : 15.754883
Bloc : 20,21 | Moyenne : 24.329102
Bloc : 20,22 | Moyenne : 117.050781
Bloc : 20,23 | Moyenne : 30.809570
Bloc : 20,24 | Moyenne : 47.957031
Bloc : 20,25 | Moyenne : 133.047852
Bloc : 20,26 | Moyenne : 131.761719
Bloc : 20,27 | Moyenne : 126.163086
Bloc : 20,28 | Moyenne : 119.390625
Bloc : 20,29 | Moyenne : 127.428711
Bloc : 20,30 | Moyenne : 112.423828
Bloc : 20,31 | Moyenne : 115.448242
Bloc : 21,0 | Moyenne : 140.447266
Bloc : 21,1 | Moyenne : 140.133789
Bloc : 21,2 | Moyenne : 139.227539
Bloc : 21,3 | Moyenne : 151.104492
Bloc : 21,4 | Moyenne : 142.348633
Bloc : 21,5 | Moyenne : 127.605469
Bloc : 21,6 | Moyenne : 113.634766
Bloc : 21,7 | Moyenne : 32.083008
Bloc : 21,8 | Moyenne : 103.087891
Bloc : 21,9 | Moyenne : 143.628906
Bloc : 21,10 | Moyenne : 32.743164
Bloc : 21,11 | Moyenne : 30.475586
Bloc : 21,12 | Moyenne : 151.727539
Bloc : 21,13 | Moyenne : 163.243164
Bloc : 21,14 | Moyenne : 173.685547
Bloc : 21,15 | Moyenne : 167.756836
Bloc : 21,16 | Moyenne : 168.433594
Bloc : 21,17 | Moyenne : 173.009766
Bloc : 21,18 | Moyenne : 171.255859
Bloc : 21,19 | Moyenne : 111.192383
Bloc : 21,20 | Moyenne : 18.949219
Bloc : 21,21 | Moyenne : 84.022461
Bloc : 21,22 | Moyenne : 158.321289
Bloc : 21,23 | Moyenne : 35.503906
Bloc : 21,24 | Moyenne : 142.969727
Bloc : 21,25 | Moyenne : 181.711914
Bloc : 21,26 | Moyenne : 179.116211
Bloc : 21,27 | Moyenne : 182.969727
Bloc : 21,28 | Moyenne : 184.288086
Bloc : 21,29 | Moyenne : 177.637695
Bloc : 21,30 | Moyenne : 177.111328
Bloc : 21,31 | Moyenne : 175.793945
Bloc : 22,0 | Moyenne : 190.203125
Bloc : 22,1 | Moyenne : 195.041016
Bloc : 22,2 | Moyenne : 188.519531
Bloc : 22,3 | Moyenne : 193.773438
Bloc : 22,4 | Moyenne : 198.261719
Bloc : 22,5 | Moyenne : 195.488281
Bloc : 22,6 | Moyenne : 97.771484
Bloc : 22,7 | Moyenne : 59.212891
Bloc : 22,8 | Moyenne : 174.678711
Bloc : 22,9 | Moyenne : 179.623047
Bloc : 22,10 | Moyenne : 21.639648
Bloc : 22,11 | Moyenne : 87.235352
Bloc : 22,12 | Moyenne : 195.747070
Bloc : 22,13 | Moyenne : 199.500000
Bloc : 22,14 | Moyenne : 201.148438
Bloc : 22,15 | Moyenne : 201.271484
Bloc : 22,16 | Moyenne : 195.843750
Bloc : 22,17 | Moyenne : 188.152344
Bloc : 22,18 | Moyenne : 118.793945
Bloc : 22,19 | Moyenne : 34.794922
Bloc : 22,20 | Moyenne : 108.211914
Bloc : 22,21 | Moyenne : 176.748047
Bloc : 22,22 | Moyenne : 88.942383
Bloc : 22,23 | Moyenne : 106.059570
Bloc : 22,24 | Moyenne : 178.583008
Bloc : 22,25 | Moyenne : 184.233398
Bloc : 22,26 | Moyenne : 177.956055
Bloc : 22,27 | Moyenne : 179.773438
Bloc : 22,28 | Moyenne : 185.343750
Bloc : 22,29 | Moyenne : 178.267578
Bloc : 22,30 | Moyenne : 167.419922
Bloc : 22,31 | Moyenne : 171.865234
Bloc : 23,0 | Moyenne : 203.786133
Bloc : 23,1 | Moyenne : 208.343750
Bloc : 23,2 | Moyenne : 206.909180
Bloc : 23,3 | Moyenne : 202.980469
Bloc : 23,4 | Moyenne : 199.820312
Bloc : 23,5 | Moyenne : 200.563477
Bloc : 23,6 | Moyenne : 156.359375
Bloc : 23,7 | Moyenne : 37.470703
Bloc : 23,8 | Moyenne : 66.895508
Bloc : 23,9 | Moyenne : 145.801758
Bloc : 23,10 | Moyenne : 22.989258
Bloc : 23,11 | Moyenne : 126.610352
Bloc : 23,12 | Moyenne : 189.307617
Bloc : 23,13 | Moyenne : 194.860352
Bloc : 23,14 | Moyenne : 199.872070
Bloc : 23,15 | Moyenne : 191.828125
Bloc : 23,16 | Moyenne : 189.523438
Bloc : 23,17 | Moyenne : 98.007812
Bloc : 23,18 | Moyenne : 55.526367
Bloc : 23,19 | Moyenne : 127.752930
Bloc : 23,20 | Moyenne : 181.551758
Bloc : 23,21 | Moyenne : 141.205078
Bloc : 23,22 | Moyenne : 48.588867
Bloc : 23,23 | Moyenne : 173.616211
Bloc : 23,24 | Moyenne : 187.302734
Bloc : 23,25 | Moyenne : 189.206055
Bloc : 23,26 | Moyenne : 185.592773
Bloc : 23,27 | Moyenne : 167.582031
Bloc : 23,28 | Moyenne : 175.928711
Bloc : 23,29 | Moyenne : 180.800781
Bloc : 23,30 | Moyenne : 174.461914
Bloc : 23,31 | Moyenne : 171.200195
Bloc : 24,0 | Moyenne : 143.555664
Bloc : 24,1 | Moyenne : 153.899414
Bloc : 24,2 | Moyenne : 155.130859
Bloc : 24,3 | Moyenne : 164.569336
Bloc : 24,4 | Moyenne : 158.699219
Bloc : 24,5 | Moyenne : 157.001953
Bloc : 24,6 | Moyenne : 152.074219
Bloc : 24,7 | Moyenne : 93.883789
Bloc : 24,8 | Moyenne : 61.930664
Bloc : 24,9 | Moyenne : 100.015625
Bloc : 24,10 | Moyenne : 19.846680
Bloc : 24,11 | Moyenne : 138.755859
Bloc : 24,12 | Moyenne : 177.242188
Bloc : 24,13 | Moyenne : 179.423828
Bloc : 24,14 | Moyenne : 179.111328
Bloc : 24,15 | Moyenne : 171.398438
Bloc : 24,16 | Moyenne : 165.500977
Bloc : 24,17 | Moyenne : 70.251953
Bloc : 24,18 | Moyenne : 115.872070
Bloc : 24,19 | Moyenne : 177.911133
Bloc : 24,20 | Moyenne : 187.466797
Bloc : 24,21 | Moyenne : 92.691406
Bloc : 24,22 | Moyenne : 79.026367
Bloc : 24,23 | Moyenne : 165.818359
Bloc : 24,24 | Moyenne : 166.216797
Bloc : 24,25 | Moyenne : 177.216797
Bloc : 24,26 | Moyenne : 167.827148
Bloc : 24,27 | Moyenne : 166.699219
Bloc : 24,28 | Moyenne : 174.934570
Bloc : 24,29 | Moyenne : 178.532227
Bloc : 24,30 | Moyenne : 176.896484
Bloc : 24,31 | Moyenne : 166.247070
Bloc : 25,0 | Moyenne : 141.569336
Bloc : 25,1 | Moyenne : 145.086914
Bloc : 25,2 | Moyenne : 129.825195
Bloc : 25,3 | Moyenne : 144.077148
Bloc : 25,4 | Moyenne : 139.492188
Bloc : 25,5 | Moyenne : 132.422852
Bloc : 25,6 | Moyenne : 133.041992
Bloc : 25,7 | Moyenne : 133.126953
Bloc : 25,8 | Moyenne : 55.683594
Bloc : 25,9 | Moyenne : 75.598633
Bloc : 25,10 | Moyenne : 26.875977
Bloc : 25,11 | Moyenne : 130.598633
Bloc : 25,12 | Moyenne : 166.038086
Bloc : 25,13 | Moyenne : 166.506836
Bloc : 25,14 | Moyenne : 167.262695
Bloc : 25,15 | Moyenne : 162.386719
Bloc : 25,16 | Moyenne : 136.875977
Bloc : 25,17 | Moyenne : 86.294922
Bloc : 25,18 | Moyenne : 130.023438
Bloc : 25,19 | Moyenne : 159.041992
Bloc : 25,20 | Moyenne : 159.744141
Bloc : 25,21 | Moyenne : 93.362305
Bloc : 25,22 | Moyenne : 60.873047
Bloc : 25,23 | Moyenne : 149.794922
Bloc : 25,24 | Moyenne : 178.630859
Bloc : 25,25 | Moyenne : 176.713867
Bloc : 25,26 | Moyenne : 162.992188
Bloc : 25,27 | Moyenne : 151.984375
Bloc : 25,28 | Moyenne : 146.333984
Bloc : 25,29 | Moyenne : 149.188477
Bloc : 25,30 | Moyenne : 151.746094
Bloc : 25,31 | Moyenne : 131.832031
Bloc : 26,0 | Moyenne : 172.980469
Bloc : 26,1 | Moyenne : 173.910156
Bloc : 26,2 | Moyenne : 154.310547
Bloc : 26,3 | Moyenne : 178.281250
Bloc : 26,4 | Moyenne : 170.739258
Bloc : 26,5 | Moyenne : 148.712891
Bloc : 26,6 | Moyenne : 150.739258
Bloc : 26,7 | Moyenne : 140.205078
Bloc : 26,8 | Moyenne : 152.246094
Bloc : 26,9 | Moyenne : 120.808594
Bloc : 26,10 | Moyenne : 52.082031
Bloc : 26,11 | Moyenne : 46.070312
Bloc : 26,12 | Moyenne : 168.774414
Bloc : 26,13 | Moyenne : 169.379883
Bloc : 26,14 | Moyenne : 174.175781
Bloc : 26,15 | Moyenne : 151.574219
Bloc : 26,16 | Moyenne : 163.461914
Bloc : 26,17 | Moyenne : 66.333984
Bloc : 26,18 | Moyenne : 158.277344
Bloc : 26,19 | Moyenne : 163.190430
Bloc : 26,20 | Moyenne : 147.357422
Bloc : 26,21 | Moyenne : 129.560547
Bloc : 26,22 | Moyenne : 52.453125
Bloc : 26,23 | Moyenne : 134.366211
Bloc : 26,24 | Moyenne : 161.197266
Bloc : 26,25 | Moyenne : 144.932617
Bloc : 26,26 | Moyenne : 148.874023
Bloc : 26,27 | Moyenne : 140.547852
Bloc : 26,28 | Moyenne : 122.537109
Bloc : 26,29 | Moyenne : 94.920898
Bloc : 26,30 | Moyenne : 113.892578
Bloc : 26,31 | Moyenne : 143.582031
Bloc : 27,0 | Moyenne : 148.943359
Bloc : 27,1 | Moyenne : 154.361328
Bloc : 27,2 | Moyenne : 154.979492
Bloc : 27,3 | Moyenne : 170.314453
Bloc : 27,4 | Moyenne : 146.234375
Bloc : 27,5 | Moyenne : 136.758789
Bloc : 27,6 | Moyenne : 139.447266
Bloc : 27,7 | Moyenne : 142.388672
Bloc : 27,8 | Moyenne : 161.709961
Bloc : 27,9 | Moyenne : 175.119141
Bloc : 27,10 | Moyenne : 90.289062
Bloc : 27,11 | Moyenne : 68.276367
Bloc : 27,12 | Moyenne : 134.349609
Bloc : 27,13 | Moyenne : 140.631836
Bloc : 27,14 | Moyenne : 159.024414
Bloc : 27,15 | Moyenne : 171.994141
Bloc : 27,16 | Moyenne : 149.237305
Bloc : 27,17 | Moyenne : 130.573242
Bloc : 27,18 | Moyenne : 171.354492
Bloc : 27,19 | Moyenne : 165.720703
Bloc : 27,20 | Moyenne : 156.368164
Bloc : 27,21 | Moyenne : 149.708984
Bloc : 27,22 | Moyenne : 162.471680
Bloc : 27,23 | Moyenne : 153.973633
Bloc : 27,24 | Moyenne : 166.449219
Bloc : 27,25 | Moyenne : 145.472656
Bloc : 27,26 | Moyenne : 156.341797
Bloc : 27,27 | Moyenne : 145.991211
Bloc : 27,28 | Moyenne : 122.890625
Bloc : 27,29 | Moyenne : 142.957031
Bloc : 27,30 | Moyenne : 121.819336
Bloc : 27,31 | Moyenne : 137.959961
Bloc : 28,0 | Moyenne : 137.746094
Bloc : 28,1 | Moyenne : 150.233398
Bloc : 28,2 | Moyenne : 150.455078
Bloc : 28,3 | Moyenne : 151.930664
Bloc : 28,4 | Moyenne : 148.579102
Bloc : 28,5 | Moyenne : 129.080078
Bloc : 28,6 | Moyenne : 142.115234
Bloc : 28,7 | Moyenne : 158.586914
Bloc : 28,8 | Moyenne : 165.233398
Bloc : 28,9 | Moyenne : 160.481445
Bloc : 28,10 | Moyenne : 140.981445
Bloc : 28,11 | Moyenne : 103.166992
Bloc : 28,12 | Moyenne : 70.567383
Bloc : 28,13 | Moyenne : 103.302734
Bloc : 28,14 | Moyenne : 158.107422
Bloc : 28,15 | Moyenne : 142.539062
Bloc : 28,16 | Moyenne : 130.041016
Bloc : 28,17 | Moyenne : 126.764648
Bloc : 28,18 | Moyenne : 146.043945
Bloc : 28,19 | Moyenne : 151.791016
Bloc : 28,20 | Moyenne : 148.659180
Bloc : 28,21 | Moyenne : 143.346680
Bloc : 28,22 | Moyenne : 142.791016
Bloc : 28,23 | Moyenne : 145.867188
Bloc : 28,24 | Moyenne : 133.954102
Bloc : 28,25 | Moyenne : 148.544922
Bloc : 28,26 | Moyenne : 121.550781
Bloc : 28,27 | Moyenne : 113.476562
Bloc : 28,28 | Moyenne : 115.533203
Bloc : 28,29 | Moyenne : 105.620117
Bloc : 28,30 | Moyenne : 103.712891
Bloc : 28,31 | Moyenne : 112.826172
Bloc : 29,0 | Moyenne : 131.956055
Bloc : 29,1 | Moyenne : 131.339844
Bloc : 29,2 | Moyenne : 136.588867
Bloc : 29,3 | Moyenne : 122.442383
Bloc : 29,4 | Moyenne : 126.681641
Bloc : 29,5 | Moyenne : 134.980469
Bloc : 29,6 | Moyenne : 138.908203
Bloc : 29,7 | Moyenne : 134.791016
Bloc : 29,8 | Moyenne : 137.847656
Bloc : 29,9 | Moyenne : 134.158203
Bloc : 29,10 | Moyenne : 125.521484
Bloc : 29,11 | Moyenne : 96.841797
Bloc : 29,12 | Moyenne : 95.036133
Bloc : 29,13 | Moyenne : 119.572266
Bloc : 29,14 | Moyenne : 127.998047
Bloc : 29,15 | Moyenne : 143.799805
Bloc : 29,16 | Moyenne : 144.781250
Bloc : 29,17 | Moyenne : 148.910156
Bloc : 29,18 | Moyenne : 146.349609
Bloc : 29,19 | Moyenne : 136.551758
Bloc : 29,20 | Moyenne : 149.208008
Bloc : 29,21 | Moyenne : 124.891602
Bloc : 29,22 | Moyenne : 131.554688
Bloc : 29,23 | Moyenne : 142.542969
Bloc : 29,24 | Moyenne : 137.211914
Bloc : 29,25 | Moyenne : 133.140625
Bloc : 29,26 | Moyenne : 128.316406
Bloc : 29,27 | Moyenne : 136.899414
Bloc : 29,28 | Moyenne : 120.175781
Bloc : 29,29 | Moyenne : 113.559570
Bloc : 29,30 | Moyenne : 114.385742
Bloc : 29,31 | Moyenne : 109.226562
Bloc : 30,0 | Moyenne : 149.628906
Bloc : 30,1 | Moyenne : 140.349609
Bloc : 30,2 | Moyenne : 143.113281
Bloc : 30,3 | Moyenne : 124.673828
Bloc : 30,4 | Moyenne : 116.380859
Bloc : 30,5 | Moyenne : 106.872070
Bloc : 30,6 | Moyenne : 120.968750
Bloc : 30,7 | Moyenne : 129.949219
Bloc : 30,8 | Moyenne : 110.503906
Bloc : 30,9 | Moyenne : 107.053711
Bloc : 30,10 | Moyenne : 108.128906
Bloc : 30,11 | Moyenne : 67.859375
Bloc : 30,12 | Moyenne : 74.144531
Bloc : 30,13 | Moyenne : 115.474609
Bloc : 30,14 | Moyenne : 140.683594
Bloc : 30,15 | Moyenne : 131.333984
Bloc : 30,16 | Moyenne : 153.886719
Bloc : 30,17 | Moyenne : 156.099609
Bloc : 30,18 | Moyenne : 152.356445
Bloc : 30,19 | Moyenne : 145.073242
Bloc : 30,20 | Moyenne : 145.197266
Bloc : 30,21 | Moyenne : 133.756836
Bloc : 30,22 | Moyenne : 125.943359
Bloc : 30,23 | Moyenne : 125.256836
Bloc : 30,24 | Moyenne : 124.300781
Bloc : 30,25 | Moyenne : 131.818359
Bloc : 30,26 | Moyenne : 126.252930
Bloc : 30,27 | Moyenne : 118.092773
Bloc : 30,28 | Moyenne : 129.956055
Bloc : 30,29 | Moyenne : 115.380859
Bloc : 30,30 | Moyenne : 105.746094
Bloc : 30,31 | Moyenne : 100.967773
Bloc : 31,0 | Moyenne : 142.547852
Bloc : 31,1 | Moyenne : 143.574219
Bloc : 31,2 | Moyenne : 149.586914
Bloc : 31,3 | Moyenne : 150.810547
Bloc : 31,4 | Moyenne : 145.639648
Bloc : 31,5 | Moyenne : 150.932617
Bloc : 31,6 | Moyenne : 164.175781
Bloc : 31,7 | Moyenne : 167.718750
Bloc : 31,8 | Moyenne : 153.547852
Bloc : 31,9 | Moyenne : 159.886719
Bloc : 31,10 | Moyenne : 151.051758
Bloc : 31,11 | Moyenne : 148.734375
Bloc : 31,12 | Moyenne : 130.228516
Bloc : 31,13 | Moyenne : 120.806641
Bloc : 31,14 | Moyenne : 134.316406
Bloc : 31,15 | Moyenne : 126.138672
Bloc : 31,16 | Moyenne : 159.202148
Bloc : 31,17 | Moyenne : 162.514648
Bloc : 31,18 | Moyenne : 144.398438
Bloc : 31,19 | Moyenne : 132.036133
Bloc : 31,20 | Moyenne : 112.687500
Bloc : 31,21 | Moyenne : 113.058594
Bloc : 31,22 | Moyenne : 119.507812
Bloc : 31,23 | Moyenne : 114.410156
Bloc : 31,24 | Moyenne : 122.495117
Bloc : 31,25 | Moyenne : 125.994141
Bloc : 31,26 | Moyenne : 133.915039
Bloc : 31,27 | Moyenne : 124.966797
Bloc : 31,28 | Moyenne : 114.286133
Bloc : 31,29 | Moyenne : 106.672852
Bloc : 31,30 | Moyenne : 107.249023
Bloc : 31,31 | Moyenne : 97.948242
