Bloc : 0,0 | Moyenne : 78.848877
Bloc : 12,0 | Moyenne : 146.027832
Bloc : 12,1 | Moyenne : 148.400635
Bloc : 12,2 | Moyenne : 146.904053
Bloc : 12,3 | Moyenne : 128.031738
Bloc : 12,4 | Moyenne : 73.307129
Bloc : 12,5 | Moyenne : 79.019287
Bloc : 12,6 | Moyenne : 172.302734
Bloc : 12,7 | Moyenne : 170.039795
Bloc : 12,8 | Moyenne : 114.730957
Bloc : 12,9 | Moyenne : 145.712158
Bloc : 12,10 | Moyenne : 133.316162
Bloc : 12,11 | Moyenne : 113.878174
Bloc : 12,12 | Moyenne : 174.694580
Bloc : 12,13 | Moyenne : 162.375732
Bloc : 12,14 | Moyenne : 162.247314
Bloc : 12,15 | Moyenne : 156.680420
Bloc : 13,0 | Moyenne : 162.548828
Bloc : 13,1 | Moyenne : 164.471436
Bloc : 13,2 | Moyenne : 150.611328
Bloc : 13,3 | Moyenne : 143.195068
Bloc : 13,4 | Moyenne : 152.470947
Bloc : 13,5 | Moyenne : 64.179443
Bloc : 13,6 | Moyenne : 153.283936
Bloc : 13,7 | Moyenne : 164.192139
Bloc : 13,8 | Moyenne : 127.401611
Bloc : 13,9 | Moyenne : 164.635742
Bloc : 13,10 | Moyenne : 145.748779
Bloc : 13,11 | Moyenne : 125.816162
Bloc : 13,12 | Moyenne : 154.512939
Bloc : 13,13 | Moyenne : 147.938721
Bloc : 13,14 | Moyenne : 120.826416
Bloc : 13,15 | Moyenne : 129.313477
Bloc : 14,0 | Moyenne : 137.818848
Bloc : 14,1 | Moyenne : 140.354248
Bloc : 14,2 | Moyenne : 134.830322
Bloc : 14,3 | Moyenne : 143.600342
Bloc : 14,4 | Moyenne : 149.430176
Bloc : 14,5 | Moyenne : 116.627930
Bloc : 14,6 | Moyenne : 97.119629
Bloc : 14,7 | Moyenne : 143.111084
Bloc : 14,8 | Moyenne : 137.624268
Bloc : 14,9 | Moyenne : 145.184082
Bloc : 14,10 | Moyenne : 141.526367
Bloc : 14,11 | Moyenne : 140.688965
Bloc : 14,12 | Moyenne : 138.212891
Bloc : 14,13 | Moyenne : 125.060791
Bloc : 14,14 | Moyenne : 113.722168
Bloc : 14,15 | Moyenne : 110.037842
Bloc : 15,0 | Moyenne : 144.025146
Bloc : 15,1 | Moyenne : 142.046143
Bloc : 15,2 | Moyenne : 129.956299
Bloc : 15,3 | Moyenne : 145.703125
Bloc : 15,4 | Moyenne : 132.748047
Bloc : 15,5 | Moyenne : 118.943604
Bloc : 15,6 | Moyenne : 110.163574
Bloc : 15,7 | Moyenne : 133.118164
Bloc : 15,8 | Moyenne : 157.925781
Bloc : 15,9 | Moyenne : 143.466064
Bloc : 15,10 | Moyenne : 126.175049
Bloc : 15,11 | Moyenne : 121.279541
Bloc : 15,12 | Moyenne : 126.152100
Bloc : 15,13 | Moyenne : 125.806885
Bloc : 15,14 | Moyenne : 116.573975
Bloc : 15,15 | Moyenne : 102.977783
